State,South,Region,Division,UER23,PR23,PNH,PH,SCR,PC
40,0,1,3,3.1,10.4,6.305273501,33.59810023,38.90435637,21.1922699
24,1,2,6,2.8,13.8,11.86721992,38.11894882,34.96542185,15.04840941
7,0,1,2,4.0,12.5,8.3979191,40.30151821,31.24535513,20.05520756
37,0,1,3,3.2,13.3,5.015710294,25.25230587,37.23122367,32.50076018
7,0,1,2,3.8,11.0,8.536070493,31.11536838,32.45322934,27.89533179
40,0,1,3,2.5,8.2,4.271804,31.5150246,35.47796042,28.73521097
4,1,2,6,5.4,18.1,18.21414249,38.58842401,29.79013501,13.40729849
0,0,1,3,2.0,8.4,15.73304744,31.86813187,28.65183597,23.74698472
39,1,2,4,2.0,7.3,5.372011087,26.34708692,28.79811803,39.48278397
41,1,2,4,3.1,16.8,18.18922083,32.54109624,27.82838821,21.44129472
20,1,2,4,3.5,17.3,17.22992371,34.89459437,26.08071528,21.79476663
10,0,1,2,2.4,4.6,5.240850925,30.18719265,32.03738419,32.53457223
6,1,2,5,5.8,35.0,24.26718865,38.49767556,23.68974798,13.54538782
26,0,1,2,3.6,13.3,8.63442176,38.23232649,35.11088212,18.02236964
17,1,2,4,3.1,12.1,6.435336321,18.02440326,30.77343197,44.76682844
21,1,2,5,3.8,19.3,15.00255541,44.26427543,22.67341913,18.05975003
6,1,2,5,4.4,17.6,8.618477331,31.42429427,27.63473054,32.32249786
20,1,2,4,2.6,8.0,5.550994227,14.62604233,19.22257858,60.60038486
21,1,2,5,2.7,9.9,11.14538917,39.61604213,28.15232556,21.08624315
20,1,2,4,2.5,7.3,7.212967132,27.67221972,27.83430887,37.28050428
1,0,3,8,5.5,14.1,7.134703196,24.08675799,42.00913242,26.76940639
6,1,2,5,5.6,23.9,26.71157244,41.77340989,21.17932862,10.33568905
37,0,1,3,3.6,10.7,2.700290114,23.83396563,27.82860969,45.63713457
41,1,2,4,2.8,14.6,12.86229099,30.27446158,28.34622807,28.51701935
24,1,2,6,3.4,20.0,9.175165453,25.80506474,26.78932642,38.23044339
14,1,2,5,7.3,32.7,16.30518978,30.5577072,32.57164988,20.56545314
39,1,2,4,2.0,8.4,7.630595314,28.64957087,28.61961632,35.1002175
26,0,1,2,3.2,10.5,7.716930275,23.53753279,29.11378057,39.63175637
17,1,2,4,3.9,19.4,9.086382171,24.6584738,32.38908619,33.86605784
35,0,3,7,2.8,10.6,3.285936193,33.38511172,33.05054367,30.27840841
0,0,1,3,1.9,7.2,4.81897628,31.5855181,41.24843945,22.34706617
9,1,2,4,3.4,21.1,18.96930717,41.08931043,29.9926728,9.948709599
40,0,1,3,3.0,9.6,6.630373569,39.90613854,33.54984044,19.91364746
14,1,2,5,3.6,21.0,16.03173356,39.15638991,28.1046265,16.70725002
4,1,2,6,2.6,20.1,20.40598291,24.78632479,33.01282051,21.79487179
20,1,2,4,3.7,27.3,20.88297127,40.83158141,24.50362065,13.78182668
31,1,2,4,3.7,13.0,12.48127856,33.24663014,31.63118282,22.64090849
4,1,2,6,3.4,14.5,10.6184739,32.51405622,33.28514056,23.58232932
8,1,2,5,2.5,15.1,16.1911483,32.73515475,32.34869106,18.72500588
43,0,0,0,2.3,5.4,3.895590019,24.99882996,26.32501542,44.7805646
16,0,3,7,4.0,17.8,10.65088757,26.97741819,31.26434006,31.10735418
40,0,1,3,2.1,8.7,5.809556549,36.3125931,33.99793744,23.87991291
25,0,0,1,3.2,12.3,15.55874955,35.02814708,24.38615403,25.02694934
1,0,3,8,3.4,8.8,6.21851814,14.29751363,23.55407523,55.929893
12,0,3,8,3.7,8.7,5.242039951,19.38644683,32.00560674,43.36590648
40,0,1,3,2.9,11.6,8.957399455,33.9189994,33.58358672,23.54001442
15,0,1,3,3.5,17.5,17.1833481,41.43650858,27.11973589,14.26040744
35,0,3,7,2.2,17.0,13.80165289,35.37190083,29.31129477,21.51515152
25,0,0,1,3.4,13.3,8.010985834,35.86585718,30.52327262,25.59988436
4,1,2,6,3.2,11.2,16.80418915,37.90860044,26.58679784,18.70041257
9,1,2,4,3.4,13.0,6.366013284,15.41538778,20.22346006,57.99513888
4,1,2,6,4.4,18.9,19.30521238,33.27156136,28.96517237,18.45805389
15,0,1,3,3.3,15.1,11.55436492,41.43031856,30.89511385,16.12020267
41,1,2,4,3.1,23.0,14.43440255,40.14741833,28.7502778,16.66790133
10,0,1,2,2.8,9.3,7.116475842,32.53869657,32.21636504,28.12846255
11,1,2,6,3.3,16.2,12.60205552,42.59277047,28.31620401,16.48897
4,1,2,6,4.3,22.1,16.69912366,34.56669912,30.91528724,17.81888997
10,0,1,2,4.6,13.5,7.214535503,37.19781055,33.58674168,22.00091227
2,0,3,7,5.1,23.0,13.46065559,33.00890644,38.65577082,14.87466716
1,0,3,8,6.0,13.1,9.081253319,29.11842804,38.44397238,23.35634626
17,1,2,4,3.2,11.4,9.466938538,27.68155235,33.02561115,29.82589796
4,1,2,6,3.7,8.1,7.740110573,27.90254146,31.95045644,32.40689153
3,0,1,3,1.8,7.6,4.585052728,37.1389271,32.92067859,25.35534159
32,0,3,7,4.1,9.9,11.31114111,23.4710016,32.03495681,33.18290048
6,1,2,5,4.9,14.4,6.331640058,39.94920174,35.06894049,18.65021771
4,1,2,6,3.5,9.7,9.001797092,36.82404836,28.99852965,25.1756249
4,1,2,6,2.5,17.4,17.50503018,30.78470825,23.34004024,28.37022133
4,1,2,6,5.4,20.3,18.31546178,44.13697682,26.02905569,11.51850571
32,0,3,7,4.3,7.4,10.12544803,14.57586619,43.66786141,31.63082437
9,1,2,4,3.3,15.3,15.23474928,33.08847014,32.64132865,19.03545193
4,1,2,6,4.6,18.3,19.79645437,38.520464,27.15036113,14.53272051
5,0,3,8,6.2,12.6,19.56937278,27.75445929,31.1032099,21.57295804
14,1,2,5,3.4,27.4,16.36993076,36.70458292,28.36300692,18.56247939
6,1,2,5,3.7,14.6,13.9088729,44.44751891,26.83084302,14.81276517
6,1,2,5,4.1,13.4,8.914120821,34.62768961,34.00664952,22.45154005
0,0,1,3,1.7,12.8,2.215189873,31.64556962,36.55063291,29.58860759
6,1,2,5,8.0,22.1,19.35519366,47.15008803,22.20510563,11.28961268
37,0,1,3,3.2,10.7,5.710982659,30.75144509,44.48554913,19.05202312
14,1,2,5,6.6,32.8,23.07692308,27.48397436,30.02804487,19.41105769
8,1,2,5,5.0,19.0,14.73130402,42.37128899,27.47087561,15.42653138
29,0,1,3,2.3,11.4,7.425213675,32.37179487,30.92948718,29.27350427
6,1,2,5,4.7,13.6,12.46182642,32.08550882,35.14924638,20.30341838
8,1,2,5,2.6,16.5,12.60034904,32.08887099,32.54262317,22.7681568
3,0,1,3,1.6,11.0,8.90052356,36.41652123,36.00930774,18.67364747
0,0,1,3,2.1,12.6,5.824330672,32.5974636,41.56881165,20.00939408
39,1,2,4,2.4,13.0,8.195780106,32.71135352,21.17123583,37.92163054
29,0,1,3,2.8,17.3,5.776620272,28.78490308,33.46426437,31.97421228
37,0,1,3,2.8,13.5,9.896446223,33.40786067,37.05577783,19.63991527
3,0,1,3,1.9,11.6,5.318122773,27.06519363,33.56140599,34.05527761
41,1,2,4,2.8,24.2,17.49924081,44.4351655,26.30580018,11.7597935
30,0,3,7,2.6,11.2,9.332615716,31.80839612,37.10441335,21.75457481
9,1,2,4,2.6,8.2,7.159644402,25.07919207,33.12442522,34.63673831
20,1,2,4,3.3,11.8,8.728400532,37.24216019,33.56963521,20.45980407
31,1,2,4,3.5,10.4,11.37374072,30.74067067,32.5158839,25.36970471
25,0,0,1,3.7,13.1,8.224741308,22.88898813,27.7097329,41.17653766
3,0,1,3,1.6,3.3,4.084144568,23.58957144,29.82208795,42.50419604
10,0,1,2,3.5,9.0,6.519227942,33.76388801,35.57641821,24.14046584
29,0,1,3,3.4,13.9,8.863443596,36.25954198,32.27311281,22.60390161
6,1,2,5,4.0,13.8,7.680298365,36.90966651,34.36402272,21.0460124
9,1,2,4,2.8,23.3,18.81166881,44.59459459,23.57357357,13.02016302
9,1,2,4,3.5,19.5,10.17831027,31.18461019,31.51226235,27.12481719
26,0,1,2,3.5,10.6,9.24475797,29.02852725,34.55745865,27.16925613
9,1,2,4,4.0,23.9,19.36804191,37.36083824,32.18729535,11.08382449
33,0,1,2,4.0,9.4,6.932676013,34.40147897,38.09890618,20.56693884
4,1,2,6,4.2,15.9,13.27900838,39.95179617,27.2523815,19.51681396
27,0,1,2,2.9,8.7,6.921392754,38.35016597,33.48400311,21.24443817
6,1,2,5,4.4,17.7,21.06300705,44.19592084,24.02759876,10.71347335
6,1,2,5,5.1,19.1,16.80203949,43.6236438,24.33153495,15.24278176
35,0,3,7,3.6,20.5,9.431345354,26.88395747,37.84096163,25.84373555
20,1,2,4,3.4,18.3,10.37897995,24.89809358,32.05953047,32.663396
4,1,2,6,3.1,17.6,28.74043977,40.10516252,24.28298279,6.871414914
20,1,2,4,2.8,16.5,9.27446282,35.68763012,33.59783164,21.44007542
17,1,2,4,3.0,8.4,9.55831717,22.84986827,28.56438865,39.02742591
38,0,1,3,1.3,8.1,7.650946567,26.66069228,42.89234905,22.7960121
31,1,2,4,2.6,10.1,6.583420236,24.19383236,35.00142205,34.22132535
5,0,3,8,4.1,9.5,11.10015783,15.86231471,21.56816276,51.4693647
33,0,1,2,4.2,9.9,6.602870813,33.30143541,41.72248804,18.37320574
27,0,1,2,3.4,9.4,11.96724947,35.93501645,27.47384763,24.62388645
14,1,2,5,4.7,28.9,20.06817845,41.5740329,27.21209426,11.14569438
11,1,2,6,3.6,24.4,17.08323779,46.15913781,20.86677368,15.89085072
36,0,0,1,4.3,8.4,6.003673576,31.09181556,27.12149042,35.78302044
43,0,0,0,2.3,6.5,7.014328339,25.59428178,26.77104167,40.62034821
35,0,3,7,2.8,13.7,5.921938089,28.53297443,37.28129206,28.26379542
17,1,2,4,3.6,14.8,10.29082774,29.7360179,36.87695749,23.09619687
35,0,3,7,3.0,16.8,6.856005789,45.91172214,28.20188133,19.03039074
12,0,3,8,3.8,11.8,8.192899145,23.81580978,37.35920865,30.63208243
12,0,3,8,4.0,13.6,13.07140961,27.17281656,37.97717016,21.77860366
3,0,1,3,2.0,14.5,7.192900514,33.1620738,37.87949556,21.76553013
40,0,1,3,2.2,13.0,7.950401167,41.2837345,35.27838561,15.48747873
8,1,2,5,2.6,18.7,11.31495623,40.91078413,31.57012479,16.20413485
7,0,1,2,3.5,8.9,7.68295925,39.36044966,32.8396187,20.11697239
23,1,2,4,3.7,18.2,12.70327306,41.00633095,24.21897629,22.0714197
33,0,1,2,4.9,16.0,9.658695147,36.11175606,36.93986534,17.28968346
20,1,2,4,4.4,19.4,18.39536008,42.85161914,28.03286612,10.72015466
20,1,2,4,3.0,10.0,14.43850267,44.16906623,24.60921432,16.78321678
9,1,2,4,4.2,26.7,16.6391704,31.62856469,36.71930238,15.01296253
2,0,3,7,10.0,26.4,24.09410327,35.06263367,26.1167125,14.72655057
4,1,2,6,4.2,17.3,14.73673403,29.24673591,32.33157652,23.68495354
22,0,3,7,2.1,11.4,8.399209486,36.46245059,37.09486166,18.04347826
33,0,1,2,4.2,12.1,13.42870328,34.37009691,30.17074296,22.03045685
8,1,2,5,2.0,10.5,7.409038043,19.17419715,27.7264739,45.69029091
21,1,2,5,2.7,6.6,6.454933515,28.78040949,27.54325325,37.22140375
4,1,2,6,4.4,17.6,15.88228285,35.33897295,29.08376028,19.69498392
19,1,2,6,3.6,24.2,15.21620142,42.33716475,26.7104543,15.73617953
23,1,2,4,4.3,17.7,15.65273519,49.15281588,22.34952396,12.84492496
40,0,1,3,2.6,13.8,6.818181818,41.82879377,32.54333215,18.80969225
29,0,1,3,2.5,8.3,4.813284359,35.55249464,35.07040098,24.56382002
24,1,2,6,4.1,22.1,16.81661204,42.19220871,26.33686017,14.65431909
17,1,2,4,4.0,12.4,6.773035218,29.84805335,37.3215644,26.05734704
37,0,1,3,3.1,11.3,7.953971939,33.38043807,37.10507722,21.56051277
21,1,2,5,3.7,15.5,16.16541353,42.56664388,26.33857371,14.92936888
4,1,2,6,5.1,15.4,13.4127098,35.26036437,35.43967867,15.88724717
13,0,0,1,3.5,15.2,15.64926828,48.58451162,22.52405557,13.24216454
8,1,2,5,2.7,19.5,17.42091388,41.30052724,24.47275923,16.80579965
20,1,2,4,3.7,21.8,10.4466623,34.71040576,30.92277487,23.92015707
4,1,2,6,3.9,15.3,13.79108839,36.84441198,30.29948868,19.06501096
4,1,2,6,3.5,18.6,5.957446809,31.77304965,29.92907801,32.34042553
29,0,1,3,1.9,10.9,4.582651391,27.76868522,50.35460993,17.29405346
29,0,1,3,1.9,9.4,6.54376013,20.94813614,42.26094003,30.2471637
9,1,2,4,4.3,19.7,21.97962154,37.77292576,28.78976918,11.45768351
40,0,1,3,2.5,9.9,6.930098487,39.46673072,31.97213548,21.63103531
11,1,2,6,3.5,15.7,13.25235002,40.60874855,26.33593029,19.80297113
14,1,2,5,4.9,28.8,17.18695399,30.81537566,32.00931858,19.98835178
15,0,1,3,3.0,10.2,9.314997405,39.44819235,27.20117627,24.03563397
26,0,1,2,3.8,11.8,4.211408517,33.51317375,37.95505736,24.32036038
33,0,1,2,4.2,7.2,8.496645358,25.67515255,29.36964375,36.45855835
4,1,2,6,3.1,16.5,28.59132696,40.97873526,18.60897019,11.82096759
3,0,1,3,2.0,11.2,3.280667681,23.06440607,29.68873025,43.966196
15,0,1,3,2.7,7.8,5.576029482,26.77226635,31.64614187,36.0055623
14,1,2,5,4.9,30.8,18.02715899,26.86908758,36.13060726,18.97314617
27,0,1,2,2.5,4.7,5.00586625,19.37714839,25.13018957,50.48679579
40,0,1,3,4.2,14.3,6.035985902,36.25672417,33.87126693,23.836023
40,0,1,3,3.5,11.0,5.843707941,25.74781292,32.18119112,36.22728802
29,0,1,3,2.3,10.2,5.204736063,31.52442033,38.99851998,24.27232363
31,1,2,4,3.4,17.0,14.51122639,35.5130907,33.63054227,16.34514063
31,1,2,4,3.2,18.2,15.84568899,46.50411074,25.59904434,12.05115593
14,1,2,5,2.9,16.0,10.8361811,28.70269274,34.98929427,25.47183188
21,1,2,5,3.5,15.0,11.59651149,30.84305683,32.92049965,24.63993204
37,0,1,3,3.7,9.1,6.47810926,30.73614878,37.28787292,25.49786904
4,1,2,6,4.8,21.7,13.38782413,36.5276212,34.08962796,15.99492672
25,0,0,1,4.2,13.5,8.019108576,34.58559436,32.38254255,25.01275451
19,1,2,6,3.5,17.2,12.1410162,43.45544919,28.08357879,16.31995582
25,0,0,1,3.9,16.8,8.988386308,29.57518337,30.84963325,30.58679707
4,1,2,6,5.5,14.5,21.92172347,38.16517702,28.67551091,11.23758859
7,0,1,2,4.4,25.3,8.179992849,29.77418379,26.61935803,35.42646533
7,0,1,2,5.1,16.1,7.125797907,41.56064093,30.75687177,20.55668939
23,1,2,4,4.8,18.9,12.22799451,49.18153303,19.62850421,18.96196824
23,1,2,4,4.0,14.7,7.770374961,38.52391282,27.86643942,25.8392728
36,0,0,1,6.5,17.0,18.72840225,39.13414871,24.19530188,17.94214716
5,0,3,8,3.9,10.9,4.931399649,20.46903202,35.13953576,39.46003256
10,0,1,2,4.3,9.5,5.367196297,29.50394095,37.36707119,27.76179157
6,1,2,5,4.8,17.0,15.09324135,35.51363587,31.48000431,17.91311847
17,1,2,4,5.7,22.6,15.61430426,38.0650301,29.59400448,16.72666116
4,1,2,6,6.3,16.6,11.6616155,46.08424474,29.70088286,12.55325691
18,0,3,7,3.0,9.9,6.580440209,32.53914227,38.14386204,22.73655548
9,1,2,4,4.1,14.4,21.33736807,35.06531847,29.92471769,13.67259576
27,0,1,2,3.1,13.4,13.13319428,46.98301549,27.19755662,12.68623361
26,0,1,2,4.3,13.8,11.74361555,39.8393928,33.53042311,14.88656854
25,0,0,1,3.3,12.4,7.275292043,25.46352215,29.9889795,37.2722063
31,1,2,4,2.9,10.5,10.01838205,25.37689867,25.06330296,39.54141632
2,0,3,7,5.2,34.3,19.11927663,36.59190639,31.82704667,12.46177031
9,1,2,4,4.3,24.4,15.72464401,48.76386826,23.40351184,12.10797589
11,1,2,6,5.2,38.7,17.41935484,47.72539289,27.99007444,6.865177833
31,1,2,4,2.9,12.5,14.8087662,42.76683174,27.08882099,15.33558108
9,1,2,4,3.8,17.5,10.50514081,40.262256,30.17434063,19.05826255
29,0,1,3,2.5,10.6,7.060755337,29.09688013,39.57307061,24.26929392
8,1,2,5,2.8,20.1,13.91379552,34.48815292,31.05294619,20.54510537
14,1,2,5,3.3,13.4,11.23773283,26.77548568,37.08792309,24.8988584
6,1,2,5,3.6,10.3,6.891439576,26.89174525,26.76183344,39.45498174
6,1,2,5,3.4,23.1,18.02862419,40.14312096,24.3767313,17.45152355
14,1,2,5,3.9,26.2,16.30533795,33.50337038,34.69666606,15.49462561
4,1,2,6,2.6,11.6,25.37960954,21.66098544,22.55965293,30.39975209
4,1,2,6,5.4,8.6,10.50412114,26.56379784,39.96549741,22.9665836
9,1,2,4,5.2,23.7,17.77777778,49.20634921,24.06349206,8.952380952
4,1,2,6,4.9,11.5,10.09487372,37.30579324,31.83310498,20.76622806
7,0,1,2,3.5,10.3,6.700424776,42.71280808,31.48143704,19.1053301
42,0,0,0,4.2,15.3,8.002080392,37.45449142,32.73645888,21.80696931
33,0,1,2,7.7,22.4,12.59509721,42.32178078,33.16427163,11.91885038
19,1,2,6,4.1,25.0,16.71528218,40.83703234,29.34686113,13.10082435
26,0,1,2,5.2,16.2,8.932343901,32.78319694,34.83781908,23.44664008
2,0,3,7,3.4,18.5,13.6123775,33.47453064,34.08479018,18.82830168
34,0,0,0,2.3,14.0,6.339680534,34.09890804,27.61483621,31.94657522
20,1,2,4,2.5,6.3,5.606584755,36.83645473,30.0369796,27.51998091
33,0,1,2,4.1,11.1,6.300241212,28.32154376,34.59414045,30.78407459
4,1,2,6,3.5,6.4,5.527433116,14.412217,25.14695588,54.913394
41,1,2,4,3.7,15.3,13.80510441,37.48259861,29.38515081,19.32714617
0,0,1,3,2.2,9.8,10.79559364,35.94451244,31.71358629,21.54630763
31,1,2,4,3.0,9.5,5.630772984,25.88791679,28.82361421,39.65769602
10,0,1,2,3.7,11.6,8.098740384,43.64696931,33.09662693,15.15766337
44,0,3,7,4.5,16.8,11.83389002,34.66781545,38.61283888,14.88545564
44,0,3,7,3.6,12.8,7.503168299,24.78378679,38.11079237,29.60225254
41,1,2,4,3.4,12.9,8.621866771,31.40688723,33.37523615,26.59600984
13,0,0,1,2.8,6.9,5.096745533,22.01767087,20.63295929,52.2526243
30,0,3,7,3.4,13.5,9.220925856,31.99096726,38.80316146,19.98494543
20,1,2,4,4.1,20.6,7.64774044,39.62920046,36.07570491,16.64735419
36,0,0,1,3.7,4.8,4.89282373,18.95448286,18.90535868,57.24733474
15,0,1,3,3.3,12.9,14.15481071,46.9254883,24.2343863,14.68531469
29,0,1,3,2.4,10.2,8.451472192,35.38713195,33.15158124,23.00981461
4,1,2,6,4.4,9.4,10.81888799,24.80779332,32.2819668,32.09135189
20,1,2,4,2.6,11.3,6.342838556,28.9656294,29.62159818,35.06993386
0,0,1,3,1.7,9.8,11.49105368,26.12326044,38.29025845,24.09542744
7,0,1,2,3.8,15.2,7.918047179,27.63570242,33.92513026,30.52112014
4,1,2,6,3.6,13.1,7.299912049,34.3887423,33.33333333,24.97801231
9,1,2,4,2.8,13.1,12.42874498,36.10877488,26.91337258,24.54910756
11,1,2,6,3.8,17.1,9.871715717,43.45887357,28.50380737,18.16560335
15,0,1,3,2.8,15.1,5.818501078,39.21302578,29.37185729,25.59661585
38,0,1,3,1.5,9.3,9.359104781,30.82400814,38.86063072,20.95625636
26,0,1,2,4.9,12.8,8.170543461,33.70814925,36.7182094,21.40309789
21,1,2,5,4.3,18.2,10.16832687,27.44214021,28.19174267,34.19779025
5,0,3,8,5.2,19.9,9.672944527,22.25753417,36.34895703,31.72056427
37,0,1,3,4.9,11.3,8.610181918,39.65082711,35.3892682,16.34972277
4,1,2,6,3.4,11.3,18.13791454,29.79875004,28.71774169,23.34559373
1,0,3,8,5.1,11.9,10.06715261,27.85398611,30.88446307,31.19439821
1,0,3,8,3.4,9.4,4.451215473,16.02305094,26.11777174,53.40796185
10,0,1,2,2.7,9.7,6.713114439,29.21260579,31.64094076,32.43333902
29,0,1,3,3.1,14.3,8.381016493,36.82261865,33.54089532,21.25546954
24,1,2,6,4.1,24.3,12.66892655,36.06779661,25.64971751,25.61355932
24,1,2,6,3.4,16.1,16.73424872,39.91163064,25.61592886,17.73819178
9,1,2,4,3.9,19.4,16.36363636,35.94405594,31.06449106,16.62781663
26,0,1,2,6.9,15.0,11.37566138,36.10229277,36.71957672,15.80246914
40,0,1,3,4.1,14.4,5.836772509,37.58106628,35.54282827,21.03933294
29,0,1,3,2.2,12.1,4.752396166,30.15175719,42.05271565,23.04313099
26,0,1,2,5.7,9.4,3.987221959,24.63716675,31.13267077,40.24294053
40,0,1,3,2.3,9.8,5.037194474,35.19659936,38.61849097,21.1477152
42,0,0,0,2.8,9.8,5.143869289,29.77154425,25.04699248,40.03759398
25,0,0,1,3.5,14.1,15.38525893,32.23458546,28.24395549,24.13620012
6,1,2,5,4.5,21.8,16.91264368,39.48275862,27.08275862,16.52183908
21,1,2,5,5.0,15.6,17.08754209,45.26515152,25.69444444,11.95286195
15,0,1,3,4.9,13.6,9.29675425,33.23029366,32.0942813,25.37867079
9,1,2,4,4.2,26.6,22.26597458,38.05262216,21.53212815,18.1492751
20,1,2,4,4.0,18.8,6.897459523,16.84875609,27.77412136,48.47966302
4,1,2,6,4.1,15.7,14.81685486,31.71761682,35.58248416,17.88304416
16,0,3,7,2.7,7.2,5.924220222,14.19300816,31.50512874,48.37764287
19,1,2,6,2.9,9.5,11.35310157,31.15541922,29.44785276,28.04362645
23,1,2,4,2.6,13.9,12.84805964,49.22166192,17.47423811,20.45604034
20,1,2,4,3.5,14.2,16.10140262,46.06231318,22.61439411,15.22189009
19,1,2,6,4.0,21.0,14.66894803,40.93311742,29.57010602,14.82782853
23,1,2,4,3.9,22.6,17.06818671,43.13830931,23.80081738,15.9926866
17,1,2,4,3.4,10.2,9.205017101,16.39698682,25.7895128,48.60848328
36,0,0,1,5.5,14.2,13.20340007,27.66585415,21.24280367,37.88794211
15,0,1,3,3.8,15.3,8.524951076,47.19911937,24.20499022,20.07093933
9,1,2,4,3.9,20.7,14.72275335,37.31965931,27.72466539,20.23292195
12,0,3,8,3.8,14.5,11.73020528,33.35777126,38.7829912,16.12903226
9,1,2,4,3.3,14.1,9.849577581,27.41946562,26.30675184,36.42420496
3,0,1,3,4.4,33.1,14.41048035,47.59825328,31.00436681,6.986899563
3,0,1,3,3.2,26.0,15.44058205,41.06709782,27.16248989,16.32983023
4,1,2,6,3.3,11.7,22.37404277,30.4703831,30.50811164,16.6474625
4,1,2,6,4.2,18.0,14.44644464,31.39385367,35.03278899,19.12691269
1,0,3,8,6.3,15.1,9.658756094,35.25472759,37.4654024,17.62111391
23,1,2,4,3.4,11.3,9.428421245,36.92293628,29.29998172,24.34866076
35,0,3,7,2.9,11.3,3.311258278,26.6004415,32.00147167,38.08682855
4,1,2,6,3.5,6.1,6.589551382,16.75276091,28.26533067,48.39235703
41,1,2,4,4.2,16.8,14.49264056,36.91423519,30.18931711,18.40380715
17,1,2,4,3.1,15.9,11.886121,35.1316726,29.98576512,22.99644128
4,1,2,6,4.8,18.4,12.93567251,40.14035088,31.28654971,15.6374269
4,1,2,6,5.4,17.9,17.25369663,28.83784682,31.1388935,22.76956305
37,0,1,3,2.4,8.9,6.838487973,28.16151203,34.22680412,30.77319588
9,1,2,4,4.1,24.2,22.1657754,37.9144385,27.2459893,12.67379679
4,1,2,6,4.8,16.4,14.3029329,34.02973082,36.64122137,15.02611491
33,0,1,2,3.1,4.9,4.225578406,24.22879177,33.31458869,38.23104113
9,1,2,4,5.0,28.9,18.88281724,43.9435337,29.35640559,7.817243473
6,1,2,5,4.6,17.8,14.95245382,44.42562029,25.99191168,14.63001421
4,1,2,6,3.7,16.9,13.85790373,35.81549593,31.65008542,18.67651492
9,1,2,4,3.1,16.5,14.08521303,43.80952381,30.73934837,11.36591479
8,1,2,5,2.3,14.2,15.44054748,41.12917023,27.8100941,15.6201882
14,1,2,5,3.6,21.1,18.40766491,35.81058165,31.24894014,14.53281329
29,0,1,3,2.0,12.2,7.559395248,26.42188625,35.0611951,30.9575234
29,0,1,3,2.0,10.8,25.17123288,23.8869863,28.72431507,22.21746575
24,1,2,6,4.3,25.3,13.97418781,50.15576324,22.36315087,13.50689809
9,1,2,4,3.0,15.1,14.73292696,35.47473913,29.7200124,20.07232152
40,0,1,3,2.8,7.6,5.256355019,34.67470918,35.82076691,24.24816889
0,0,1,3,1.8,8.1,6.532759445,24.32010202,34.50980392,34.63733461
19,1,2,6,2.1,13.5,14.89868892,31.52562574,30.60190703,22.97377831
40,0,1,3,3.1,7.9,6.43153527,36.92946058,36.19837977,20.44062438
35,0,3,7,3.8,24.3,8.178559791,33.10524601,38.85630499,19.85988921
1,0,3,8,5.1,13.2,10.05552207,31.42190365,41.51589367,17.0066806
4,1,2,6,3.8,17.0,23.09263487,29.41247146,33.65373063,13.84116304
15,0,1,3,2.6,10.2,13.53398058,42.69902913,26.57281553,17.19417476
20,1,2,4,3.3,12.5,15.8563263,40.4488039,23.9856044,19.7092654
17,1,2,4,3.1,12.9,13.48823287,36.03846298,34.72144274,15.75186141
5,0,3,8,9.0,18.6,28.11074957,28.68280793,28.42622721,14.78021529
19,1,2,6,2.0,13.8,7.443820225,45.4002809,27.38764045,19.76825843
17,1,2,4,3.3,15.9,14.87781097,33.09705477,31.85427081,20.17086345
17,1,2,4,3.7,17.1,13.59196062,30.40783534,34.66600352,21.33420053
13,0,0,1,3.7,11.4,6.084919057,46.43567168,28.01050838,19.46890088
11,1,2,6,3.5,17.8,10.61578697,43.73514028,28.97051831,16.67855445
17,1,2,4,3.1,9.7,9.269563539,31.73265575,32.22797594,26.76980477
17,1,2,4,3.2,15.1,13.87971121,35.01590798,33.5474792,17.55690162
11,1,2,6,3.7,23.2,9.88579586,48.78658101,29.65738758,11.67023555
16,0,3,7,2.0,12.7,16.22276029,26.71004843,31.09866828,25.968523
4,1,2,6,3.2,12.8,21.97732997,25.06297229,27.32997481,25.62972292
4,1,2,6,4.2,21.0,21.73071963,25.90920815,32.19628579,20.16378643
7,0,1,2,2.6,8.5,6.407576333,41.49562904,31.3410617,20.75573293
24,1,2,6,3.2,13.8,9.308655416,28.51781929,34.85446901,27.31905628
40,0,1,3,3.1,9.8,12.33126043,34.46079175,37.55498256,15.65296527
29,0,1,3,2.4,11.5,7.100914926,29.425099,34.38754609,29.08643998
6,1,2,5,9.8,29.2,25.10795805,41.55459593,20.14805676,13.18938927
4,1,2,6,4.7,16.4,28.05352798,28.63746959,26.56934307,16.73965937
15,0,1,3,2.8,13.0,9.306227815,34.79832204,30.53242982,25.36302033
22,0,3,7,2.6,16.7,3.054256314,14.44340505,26.99251637,55.50982226
22,0,3,7,2.9,9.7,4.189544595,23.85456559,36.99995386,34.95593596
13,0,0,1,2.7,9.8,7.181111865,33.95187448,22.23730859,36.62970506
25,0,0,1,4.6,13.8,17.30803093,25.61868659,21.81213646,35.26114602
